"driverId","driverExpYears","qualiResultPosition","meanPace","maxPace","grid_penalty","is_top_5"
815,10,4,79024,79337,0,"TRUE"
817,10,16,79839,79839,0,"FALSE"
822,8,1,78509.3333333333,78722,0,"TRUE"
830,6,3,78960.3333333333,79485,0,"TRUE"
832,6,5,79053.6666666667,79309,0,"FALSE"
839,5,6,78906.6666666667,79092,0,"FALSE"
840,4,17,79913,79913,0,"FALSE"
841,4,12,79313,79410,0,"FALSE"
842,4,9,79330.3333333333,79475,0,"FALSE"
844,3,8,79149.3333333333,79373,0,"FALSE"
846,2,7,78797,79116,0,"TRUE"
847,2,11,79453,79797,0,"FALSE"
849,1,18,80285,80285,0,"FALSE"
852,0,14,79573.5,79684,0,"FALSE"
853,0,20,80912,80912,0,"FALSE"
854,0,19,80452,80452,0,"FALSE"
1,14,1,77384,78245,0,"TRUE"
4,20,10,78131.3333333333,78281,0,"FALSE"
8,20,17,78917,78917,0,"FALSE"
20,14,13,78184,78289,0,"FALSE"
815,10,8,77857.6666666667,78203,0,"TRUE"
817,10,7,77868.3333333333,78264,0,"FALSE"
822,8,3,77340,78005,0,"TRUE"
830,6,2,77263,78090,0,"TRUE"
832,6,6,77827,78205,0,"FALSE"
839,5,5,77868,78281,0,"FALSE"
840,4,11,78107.5,78241,0,"FALSE"
841,4,14,78452.5,78549,0,"FALSE"
842,4,12,78086,78190,0,"FALSE"
844,3,4,77756,78041,0,"TRUE"
846,2,9,77842.3333333333,78010,0,"FALSE"
847,2,15,78799.5,79154,0,"FALSE"
849,1,19,79219,79219,0,"FALSE"
852,0,16,78556,78556,0,"FALSE"
853,0,20,79807,79807,0,"FALSE"
854,0,18,79117,79117,0,"FALSE"
1,14,7,71277.6666666667,71622,0,"FALSE"
4,20,17,72205,72205,0,"FALSE"
8,20,14,71770.5,71899,0,"FALSE"
20,14,8,71602,72078,0,"TRUE"
815,10,9,71412,71644,0,"TRUE"
817,10,12,71672.5,71747,0,"FALSE"
822,8,3,70744.6666666667,70938,0,"FALSE"
830,6,2,70783.3333333333,71124,0,"TRUE"
832,6,4,70913.6666666667,71324,0,"TRUE"
839,5,11,71613,71740,0,"FALSE"
840,4,13,71789.5,71979,0,"FALSE"
841,4,10,71615.3333333333,71779,0,"FALSE"
842,4,6,71213,71560,0,"FALSE"
844,3,1,70685.3333333333,71113,0,"FALSE"
846,2,5,70990.6666666667,71321,0,"TRUE"
847,2,15,71923,72016,0,"FALSE"
849,1,18,72366,72366,0,"FALSE"
852,0,16,72096,72096,0,"FALSE"
853,0,19,72958,72958,0,"FALSE"
1,14,2,101543,101634,0,"FALSE"
4,20,9,102485.333333333,102934,1,"FALSE"
8,20,14,102755,102923,0,"FALSE"
20,14,11,102342,102460,0,"TRUE"
815,10,7,101838.333333333,101968,1,"TRUE"
817,10,13,102431,102558,0,"FALSE"
822,8,10,102488.666666667,102701,0,"FALSE"
830,6,3,101649.333333333,101760,0,"FALSE"
832,6,5,101812.333333333,102121,0,"FALSE"
839,5,12,102349.5,102426,0,"FALSE"
842,4,4,101928.333333333,102288,0,"TRUE"
844,3,1,101706,102241,0,"TRUE"
846,2,6,101909,102167,1,"TRUE"
847,2,15,102743,102758,0,"FALSE"
849,1,16,103128,103128,0,"FALSE"
852,0,8,102128.666666667,102521,1,"FALSE"
853,0,18,104238,104238,0,"FALSE"
854,0,17,104158,104158,0,"FALSE"
1,14,3,64417,64672,1,"TRUE"
4,20,9,64709,64971,1,"FALSE"
8,20,18,65429,65429,0,"FALSE"
20,14,14,64963,65051,0,"FALSE"
815,10,5,64334.3333333333,64638,1,"TRUE"
817,10,13,64975,65142,0,"FALSE"
822,8,2,64338.3333333333,64537,1,"TRUE"
830,6,1,64254.3333333333,64489,0,"TRUE"
832,6,12,64829.5,64859,0,"FALSE"
839,5,17,65217,65217,0,"FALSE"
840,4,10,64730.6666666667,64821,1,"FALSE"
841,4,15,65002.5,65092,0,"FALSE"
842,4,6,64476.6666666667,64765,0,"FALSE"
844,3,7,64621,64745,0,"FALSE"
846,2,4,64334,64584,1,"TRUE"
847,2,11,64852,65033,1,"FALSE"
849,1,16,65175,65175,0,"FALSE"
852,0,8,64584.3333333333,64631,1,"FALSE"
853,0,20,66192,66192,0,"FALSE"
854,0,19,66041,66041,0,"FALSE"
1,14,2,90757.6666666667,91237,0,"TRUE"
4,20,9,91682.3333333333,92158,0,"FALSE"
8,20,17,93354,93354,0,"FALSE"
20,14,12,91949.5,92132,0,"FALSE"
815,10,4,90992,91560,0,"TRUE"
817,10,10,91726,92181,0,"FALSE"
822,8,3,90926.6666666667,91669,0,"TRUE"
830,6,1,90690.3333333333,91080,0,"TRUE"
832,6,5,91355,92079,0,"FALSE"
839,5,11,91937.5,92139,0,"FALSE"
841,4,13,92267.5,92722,0,"FALSE"
842,4,6,91373,91898,0,"FALSE"
844,3,7,91587.6666666667,92209,0,"FALSE"
846,2,8,91509,91733,0,"TRUE"
847,2,14,92562.5,93060,0,"FALSE"
849,1,16,93062,93062,0,"FALSE"
853,0,18,93554,93554,0,"FALSE"
854,0,15,92942,92942,0,"FALSE"
1,14,4,64259.3333333333,64506,0,"TRUE"
4,20,14,64664,64856,0,"FALSE"
8,20,16,65009,65009,0,"FALSE"
20,14,8,64636.3333333333,64846,1,"FALSE"
815,10,3,64435.3333333333,64833,0,"FALSE"
817,10,13,64848,64977,0,"FALSE"
822,8,5,64329.3333333333,64563,0,"TRUE"
830,6,1,63965.3333333333,64249,0,"TRUE"
832,6,11,64577.5,64596,1,"TRUE"
839,5,17,65051,65051,0,"FALSE"
840,4,10,64697.3333333333,64927,1,"FALSE"
841,4,15,64932.5,65083,0,"FALSE"
842,4,6,64453.3333333333,64841,0,"FALSE"
844,3,12,64753,64906,0,"FALSE"
846,2,2,64176,64415,0,"TRUE"
847,2,9,64683.6666666667,64907,1,"FALSE"
849,1,18,65195,65195,0,"FALSE"
852,0,7,64586,64967,0,"FALSE"
853,0,20,65951,65951,0,"FALSE"
854,0,19,65427,65427,0,"FALSE"
1,14,1,86314.3333333333,86786,1,"TRUE"
4,20,11,87412.5,87580,1,"FALSE"
8,20,17,88062,88062,1,"FALSE"
20,14,10,87258.3333333333,87493,1,"FALSE"
817,10,7,87115.6666666667,87323,1,"TRUE"
822,8,3,86859.6666666667,87487,0,"TRUE"
830,6,2,86425,86751,1,"FALSE"
832,6,9,87064,87337,1,"FALSE"
839,5,13,87377.5,87415,1,"FALSE"
840,4,15,87841,88017,1,"FALSE"
841,4,14,87606,87617,1,"FALSE"
842,4,12,87436.5,87600,1,"FALSE"
844,3,4,86932.6666666667,87051,0,"TRUE"
846,2,6,87187,87444,1,"TRUE"
847,2,8,87240.6666666667,87671,1,"FALSE"
849,1,18,88254,88254,1,"FALSE"
852,0,16,88043,88043,0,"FALSE"
853,0,20,89051,89051,1,"FALSE"
854,0,19,88738,88738,1,"FALSE"
1,14,1,76132,76553,0,"TRUE"
4,20,9,76793,77123,0,"TRUE"
8,20,13,77558.5,77564,0,"FALSE"
20,14,10,76883,77105,0,"FALSE"
815,10,4,76699,77233,0,"FALSE"
817,10,11,77267.5,77664,0,"FALSE"
822,8,2,76335,76702,0,"FALSE"
830,6,3,75901.3333333333,76214,0,"FALSE"
832,6,15,76649,76649,0,"TRUE"
839,5,8,76928.6666666667,77367,0,"TRUE"
840,4,12,76965.5,77038,0,"FALSE"
842,4,5,76583.6666666667,76874,0,"TRUE"
844,3,7,76718,77084,0,"FALSE"
846,2,6,76651.6666666667,77081,0,"FALSE"
847,2,17,77944,77944,0,"FALSE"
849,1,18,78036,78036,0,"FALSE"
852,0,16,77919,77919,0,"FALSE"
853,0,19,78922,78922,0,"FALSE"
1,14,3,118515.333333333,120099,0,"TRUE"
4,20,14,119929,121653,1,"FALSE"
20,14,5,119308,120935,0,"TRUE"
817,10,4,119858,121583,0,"TRUE"
822,8,8,119555.666666667,122502,1,"FALSE"
830,6,1,118347,119765,0,"TRUE"
832,6,13,119660.5,121184,1,"FALSE"
839,5,9,120897,123513,1,"FALSE"
840,4,15,119914,121597,1,"FALSE"
841,4,16,122306,122306,1,"FALSE"
842,4,6,119330.333333333,121164,0,"FALSE"
844,3,11,119224.5,120728,1,"FALSE"
846,2,10,117163,118301,1,"FALSE"
847,2,2,118966.666666667,120086,0,"TRUE"
849,1,12,119511,120966,1,"FALSE"
852,0,17,122413,122413,1,"FALSE"
853,0,20,124939,124939,1,"FALSE"
854,0,18,123973,123973,1,"FALSE"
1,14,2,69587.6666666667,70114,0,"TRUE"
4,20,9,70137,70435,0,"FALSE"
9,15,18,71301,71301,1,"FALSE"
20,14,17,70731,70731,1,"FALSE"
817,10,10,70095.3333333333,70255,0,"FALSE"
822,8,3,69736.6666666667,70219,0,"TRUE"
830,6,1,69330.6666666667,70036,0,"TRUE"
832,6,6,69809.6666666667,70022,0,"FALSE"
839,5,8,70010.3333333333,70179,0,"FALSE"
840,4,12,70402.5,70438,0,"FALSE"
841,4,7,69891,70050,0,"FALSE"
842,4,4,69764.3333333333,70274,0,"TRUE"
844,3,5,69597.6666666667,69829,0,"TRUE"
846,2,13,70447.5,70489,0,"FALSE"
847,2,11,70357,70382,0,"FALSE"
852,0,15,70888,71314,1,"FALSE"
853,0,20,71875,71875,1,"FALSE"
854,0,19,71387,71387,1,"FALSE"
1,14,2,80043.3333333333,80543,1,"FALSE"
4,20,13,81278,81487,1,"FALSE"
9,15,19,82530,82530,1,"FALSE"
20,14,11,81153.5,81394,0,"FALSE"
815,10,9,80933.6666666667,81308,1,"TRUE"
817,10,5,80574,81292,1,"TRUE"
822,8,1,80090.6666666667,80685,1,"TRUE"
830,6,3,80410,81035,1,"FALSE"
832,6,7,80776.6666666667,81118,1,"FALSE"
839,5,14,81301.5,81500,1,"FALSE"
840,4,12,81217.5,81415,1,"FALSE"
841,4,10,80910.3333333333,81197,1,"FALSE"
844,3,8,80832,81219,1,"TRUE"
846,2,4,80321.3333333333,80916,1,"TRUE"
847,2,15,81641,81890,1,"FALSE"
849,1,16,81925,81925,1,"FALSE"
853,0,20,82716,82716,1,"FALSE"
854,0,18,82248,82248,0,"FALSE"
1,14,4,105057,105992,0,"TRUE"
4,20,6,105865,107877,0,"FALSE"
8,20,16,109586,109586,1,"FALSE"
20,14,11,106889,107205,1,"FALSE"
815,10,9,105875.333333333,106455,1,"FALSE"
817,10,5,106287.333333333,108345,0,"TRUE"
822,8,7,105470.666666667,106396,1,"TRUE"
832,6,2,105651.666666667,107924,0,"TRUE"
839,5,10,106678,108099,1,"FALSE"
840,4,8,106546,108322,1,"FALSE"
841,4,18,111023,111023,1,"FALSE"
842,4,12,107234.5,107828,1,"FALSE"
844,3,15,108470,108470,1,"FALSE"
846,2,1,105019.333333333,107238,0,"FALSE"
847,2,3,105907,108303,0,"FALSE"
849,1,14,108252,108252,1,"FALSE"
852,0,13,107802.5,108854,1,"FALSE"
853,0,19,113764,113764,1,"FALSE"
854,0,17,109830,109830,1,"FALSE"
1,14,1,83511.6666666667,84585,1,"TRUE"
4,20,6,84188.3333333333,85174,1,"FALSE"
8,20,19,87525,87525,1,"FALSE"
20,14,11,85291,85787,1,"FALSE"
815,10,7,84210,84963,1,"TRUE"
817,10,16,85881,85881,1,"FALSE"
822,8,2,83874.6666666667,85047,1,"TRUE"
830,6,3,83840,84592,1,"TRUE"
832,6,15,85177,85177,1,"FALSE"
839,5,12,85132,85422,0,"FALSE"
840,4,9,84805.6666666667,85511,1,"FALSE"
841,4,18,86430,86430,1,"FALSE"
842,4,5,83949,84704,1,"FALSE"
844,3,4,84049.6666666667,84869,1,"TRUE"
846,2,8,84578,85138,1,"FALSE"
847,2,13,85212,85417,0,"FALSE"
849,1,17,86086,86086,1,"FALSE"
852,0,10,84610.3333333333,85409,1,"FALSE"
853,0,20,88449,88449,1,"FALSE"
854,0,14,85377.5,85555,0,"FALSE"
1,14,2,93831.6666666667,94579,0,"TRUE"
4,20,14,100152.5,104549,1,"FALSE"
8,20,18,96311,96311,1,"FALSE"
20,14,12,95390.5,95500,1,"FALSE"
815,10,3,93893.6666666667,94369,0,"TRUE"
817,10,7,94286,94643,1,"TRUE"
822,8,4,94008,94590,1,"FALSE"
830,6,1,93575.3333333333,94352,0,"TRUE"
832,6,6,94158.6666666667,94558,1,"FALSE"
839,5,11,95562,95747,0,"FALSE"
840,4,16,95983,95983,1,"FALSE"
841,4,13,95857,95920,1,"FALSE"
842,4,9,94422.6666666667,94583,1,"FALSE"
844,3,5,93895.6666666667,94153,1,"TRUE"
846,2,8,94106,94551,1,"FALSE"
847,2,15,95746,95746,1,"FALSE"
849,1,17,95995,95995,1,"FALSE"
852,0,10,95138.3333333333,95360,0,"FALSE"
853,0,20,96796,96796,1,"FALSE"
854,0,19,96499,96499,1,"FALSE"
1,14,2,76567,77207,0,"TRUE"
4,20,16,78452,78452,1,"FALSE"
8,20,12,77782,77958,1,"FALSE"
20,14,11,77624,77746,1,"FALSE"
815,10,4,76800,77055,0,"TRUE"
817,10,7,77191.3333333333,77719,0,"FALSE"
822,8,1,76488.6666666667,76864,0,"FALSE"
830,6,3,76498.6666666667,76788,0,"TRUE"
832,6,6,77175.3333333333,77517,0,"FALSE"
839,5,15,78265.5,78405,1,"FALSE"
840,4,20,80873,80873,0,"FALSE"
841,4,14,78093.5,78290,1,"FALSE"
842,4,5,76773,76955,0,"TRUE"
844,3,8,76873,77034,0,"TRUE"
846,2,10,83957.3333333333,96830,1,"FALSE"
847,2,13,78065,78172,1,"FALSE"
849,1,17,78756,78756,1,"FALSE"
852,0,9,77063,77330,1,"FALSE"
853,0,19,79303,79303,1,"FALSE"
854,0,18,78858,78858,1,"FALSE"
1,14,1,68245,68733,1,"TRUE"
4,20,10,69213.6666666667,69391,1,"FALSE"
20,14,12,69425,69451,1,"FALSE"
815,10,4,68876,69172,0,"TRUE"
817,10,9,69168.6666666667,69374,1,"FALSE"
822,8,3,68645,69040,1,"TRUE"
830,6,2,68733.3333333333,69329,0,"TRUE"
832,6,6,68967.6666666667,69046,1,"FALSE"
839,5,11,69309.5,69430,1,"FALSE"
840,4,16,69663,69663,1,"FALSE"
841,4,15,69784.5,70227,1,"FALSE"
842,4,5,69009,69347,1,"FALSE"
844,3,7,68991.3333333333,69155,1,"TRUE"
846,2,8,69125,69365,1,"FALSE"
847,2,18,69953,69953,1,"FALSE"
849,1,17,69897,69897,1,"FALSE"
852,0,13,69416.5,69483,1,"FALSE"
853,0,20,70589,70589,1,"FALSE"
854,0,19,70329,70329,1,"FALSE"
1,14,1,87896.3333333333,88466,0,"TRUE"
4,20,13,88932,88944,0,"FALSE"
8,20,12,88870.5,88885,0,"FALSE"
20,14,17,89198,89198,0,"FALSE"
815,10,5,88030,88123,0,"FALSE"
817,10,11,88442,88668,0,"TRUE"
822,8,2,87911,88057,0,"TRUE"
830,6,3,87963.6666666667,88285,0,"TRUE"
832,6,15,100944.5,113652,0,"FALSE"
839,5,9,88657.6666666667,88752,0,"TRUE"
840,4,18,89368,89368,0,"FALSE"
841,4,10,88756.3333333333,88899,0,"FALSE"
842,4,6,88280,88401,0,"FALSE"
844,3,4,88274.3333333333,88459,0,"FALSE"
846,2,7,88287.3333333333,88344,0,"FALSE"
847,2,14,88990,89054,0,"FALSE"
849,1,16,89177,89177,0,"FALSE"
852,0,8,88389,88503,0,"FALSE"
853,0,20,90473,90473,0,"FALSE"
854,0,19,89464,89464,0,"FALSE"
1,14,2,82823.3333333333,83145,0,"TRUE"
4,20,11,83653,83846,0,"FALSE"
8,20,18,84779,84779,0,"FALSE"
20,14,15,84265,84305,0,"FALSE"
815,10,4,83144,83350,0,"FALSE"
817,10,10,83562,83829,0,"FALSE"
822,8,6,83133,83246,0,"FALSE"
830,6,1,82743.6666666667,83322,0,"TRUE"
832,6,5,83263.3333333333,83624,0,"TRUE"
839,5,9,83524.3333333333,83764,0,"FALSE"
840,4,13,84063.5,84066,0,"FALSE"
841,4,14,84184.5,84251,0,"FALSE"
842,4,12,83766,84043,0,"TRUE"
844,3,7,83263.6666666667,83467,0,"FALSE"
846,2,3,83246.6666666667,83553,0,"FALSE"
847,2,17,84423,84423,0,"FALSE"
849,1,16,84338,84338,0,"FALSE"
852,0,8,83350.6666666667,83428,0,"TRUE"
853,0,20,85685,85685,0,"FALSE"
854,0,19,84906,84906,0,"FALSE"
1,15,5,91523.6666666667,92285,0,"TRUE"
4,21,8,92054,92346,0,"FALSE"
807,12,17,92777,92777,0,"FALSE"
815,11,4,91413.3333333333,92311,0,"FALSE"
817,11,18,92945,92945,0,"FALSE"
822,9,6,91732,91919,0,"FALSE"
825,8,7,91741.3333333333,91955,0,"TRUE"
830,7,2,91074.3333333333,91785,0,"FALSE"
832,7,3,91013.6666666667,91567,0,"TRUE"
839,6,11,91911.5,92041,0,"FALSE"
840,5,19,93032,93032,0,"FALSE"
842,5,10,92023,92338,0,"FALSE"
844,4,1,90987,91471,0,"TRUE"
846,3,13,92123.5,92239,0,"FALSE"
847,3,9,91912.3333333333,92269,0,"TRUE"
848,3,14,92695,92726,0,"FALSE"
849,2,20,93634,93634,0,"FALSE"
852,1,16,92750,92750,0,"FALSE"
854,1,12,92189,92380,0,"FALSE"
855,0,15,93018,93543,0,"FALSE"
1,15,16,90343,90343,1,"FALSE"
4,21,7,89473.3333333333,89978,0,"FALSE"
807,12,18,90543,90543,1,"FALSE"
815,11,1,88943,89705,0,"TRUE"
817,11,12,89891,90009,1,"FALSE"
822,9,8,89423.3333333333,89683,0,"FALSE"
825,8,10,89655,89831,0,"FALSE"
830,7,4,88778,88945,0,"TRUE"
832,7,3,88647.6666666667,88855,0,"TRUE"
839,6,5,89581.6666666667,90093,0,"FALSE"
840,5,15,90632.5,91009,1,"FALSE"
842,5,9,89521,89891,0,"FALSE"
844,4,2,88681.3333333333,89039,0,"TRUE"
846,3,11,89804,89957,0,"FALSE"
847,3,6,89467.3333333333,89680,0,"TRUE"
848,3,17,90492,90492,1,"FALSE"
849,2,19,91817,91817,1,"FALSE"
855,0,13,89898.5,89978,1,"FALSE"
1,15,5,79110.6666666667,79401,0,"TRUE"
4,21,10,79003.5,79192,0,"FALSE"
20,15,18,81149,81149,1,"FALSE"
815,11,3,78471.3333333333,78834,0,"TRUE"
817,11,7,79275.6666666667,79665,0,"FALSE"
822,9,12,79330.5,79410,0,"FALSE"
825,8,17,80254,80254,1,"FALSE"
830,7,2,78448.3333333333,78611,0,"FALSE"
832,7,9,78953.3333333333,79408,0,"FALSE"
839,6,8,79267.3333333333,79605,0,"FALSE"
842,5,11,79403,79580,0,"FALSE"
844,4,1,78451.6666666667,78881,0,"TRUE"
846,3,4,79016.3333333333,79280,0,"TRUE"
847,3,6,79138,79405,0,"TRUE"
848,3,16,80135,80135,1,"FALSE"
849,2,19,81372,81372,1,"FALSE"
852,1,13,79583,79742,0,"FALSE"
854,1,15,80284.5,80465,0,"FALSE"
855,0,14,80032.5,80155,0,"FALSE"
1,15,13,80804,81138,1,"FALSE"
4,21,5,82998.3333333333,89202,1,"FALSE"
20,15,9,83794.3333333333,91062,1,"FALSE"
815,11,7,82959,89808,1,"TRUE"
817,11,6,83251,89742,0,"FALSE"
822,9,8,83683.3333333333,90439,1,"TRUE"
825,8,4,83071,89164,1,"FALSE"
830,7,1,82029,87999,0,"TRUE"
832,7,10,79147.5,79305,1,"FALSE"
839,6,19,82338,82338,1,"FALSE"
840,5,15,84230.5,88119,0,"FALSE"
842,5,17,80732,80732,0,"FALSE"
844,4,2,82386,88778,0,"FALSE"
846,3,3,82864.3333333333,89131,1,"TRUE"
847,3,11,80570,80757,0,"TRUE"
849,2,18,81971,81971,1,"FALSE"
852,1,16,80474,80474,1,"FALSE"
854,1,12,80669,80916,1,"FALSE"
1,15,6,89936.6666666667,90388,0,"FALSE"
4,21,11,90283.5,90407,0,"FALSE"
815,11,4,89588,90055,0,"TRUE"
817,11,14,90446.5,90583,0,"FALSE"
822,9,5,90023.6666666667,90845,0,"FALSE"
825,8,16,90975,90975,0,"FALSE"
830,7,3,89343,89836,0,"TRUE"
832,7,2,89598,90079,0,"TRUE"
842,5,7,90199,90779,0,"FALSE"
844,4,1,89133.3333333333,89474,0,"TRUE"
846,3,8,90048.3333333333,90761,0,"FALSE"
847,3,12,90331.5,90490,0,"TRUE"
848,3,18,91266,91266,0,"FALSE"
849,2,19,91325,91325,0,"FALSE"
852,1,9,90149.3333333333,90485,0,"FALSE"
854,1,15,90534,90645,0,"FALSE"
855,0,17,91020,91020,0,"FALSE"
1,15,6,79852.6666666667,80252,0,"TRUE"
4,21,17,81043,81043,1,"FALSE"
20,15,16,80954,80954,0,"FALSE"
815,11,5,79899,80447,0,"TRUE"
817,11,9,80377.6666666667,80549,0,"FALSE"
822,9,7,80005.3333333333,80355,0,"FALSE"
825,8,8,79906.3333333333,80227,0,"FALSE"
830,7,2,79461,80091,0,"TRUE"
832,7,3,79503.6666666667,79892,0,"TRUE"
839,6,12,80759,80880,0,"FALSE"
840,5,18,81418,81418,1,"FALSE"
842,5,14,80790,80861,0,"FALSE"
844,4,1,79526.6666666667,79969,0,"FALSE"
846,3,11,80654.5,80838,0,"FALSE"
847,3,4,79693.6666666667,80218,0,"TRUE"
848,3,19,81645,81645,1,"FALSE"
849,2,20,81915,81915,1,"FALSE"
852,1,13,80673,80707,0,"FALSE"
854,1,10,80495.6666666667,80683,0,"FALSE"
855,0,15,80785,81094,0,"FALSE"
1,15,8,72866.3333333333,73444,0,"FALSE"
4,21,7,72776.3333333333,73394,0,"FALSE"
20,15,9,72886,73313,0,"FALSE"
815,11,3,72195.6666666667,73004,0,"TRUE"
817,11,14,73151,73338,0,"FALSE"
822,9,12,73225,73541,0,"FALSE"
825,8,13,72995,73069,0,"FALSE"
830,7,4,72258.6666666667,72993,0,"TRUE"
832,7,2,72097,72616,0,"TRUE"
839,6,10,72807.6666666667,73047,0,"FALSE"
840,5,18,73678,73678,0,"FALSE"
842,5,17,73660,73660,0,"FALSE"
844,4,1,71936.3333333333,72569,0,"TRUE"
846,3,5,72347.3333333333,72927,0,"FALSE"
847,3,6,72505.3333333333,72787,0,"TRUE"
848,3,16,73611,73611,0,"FALSE"
849,2,19,74403,74403,0,"FALSE"
852,1,11,72953.5,73110,0,"FALSE"
854,1,15,73275,73469,0,"FALSE"
855,0,20,75606,75606,0,"FALSE"
1,15,7,103348.333333333,103939,0,"TRUE"
4,21,10,103538.666666667,104083,0,"FALSE"
20,15,9,103212.666666667,103279,0,"FALSE"
815,11,2,102109.666666667,102733,0,"TRUE"
817,11,12,104005.5,104437,0,"FALSE"
822,9,15,104461,104478,0,"FALSE"
825,8,16,104643,104643,0,"FALSE"
830,7,3,102218.333333333,102722,0,"TRUE"
832,7,4,102286.333333333,102957,0,"FALSE"
839,6,13,103744,103903,0,"FALSE"
840,5,19,105371,105371,0,"FALSE"
842,5,6,103080.666666667,103268,0,"TRUE"
844,4,1,102090,102865,0,"FALSE"
846,3,11,103817.5,104237,0,"FALSE"
847,3,5,103249,103754,0,"TRUE"
848,3,17,104719,104719,0,"FALSE"
849,2,18,105367,105367,0,"FALSE"
852,1,8,103342.333333333,103595,0,"FALSE"
854,1,20,105775,105775,0,"FALSE"
855,0,14,103783.5,103790,0,"FALSE"
1,15,4,87425,93841,0,"TRUE"
4,21,2,86356.3333333333,92277,0,"FALSE"
20,15,17,94512,94512,1,"FALSE"
815,11,13,93528,93929,0,"FALSE"
817,11,9,87920,93636,0,"FALSE"
822,9,11,90238.5,93689,0,"FALSE"
825,8,5,87390.3333333333,92957,0,"FALSE"
830,7,1,85754.6666666667,92219,0,"TRUE"
832,7,3,86691.3333333333,92781,0,"TRUE"
839,6,7,87558.6666666667,93012,0,"FALSE"
840,5,18,95532,95532,1,"FALSE"
842,5,16,94492,94492,1,"FALSE"
844,4,15,93008,93008,1,"TRUE"
846,3,14,94066,94066,0,"FALSE"
847,3,8,87222.3333333333,93160,0,"TRUE"
848,3,12,90452.5,94047,0,"FALSE"
849,2,19,95660,95660,1,"FALSE"
852,1,20,96575,96575,0,"FALSE"
854,1,6,87582.3333333333,93707,0,"FALSE"
855,0,10,87946,93692,0,"FALSE"
1,15,5,101161.666666667,101995,0,"TRUE"
4,21,7,101974.333333333,102209,0,"TRUE"
20,15,18,102666,102666,0,"FALSE"
815,11,4,101550,102513,0,"TRUE"
817,11,14,103144,104355,0,"FALSE"
822,9,12,102814,104232,0,"FALSE"
825,8,17,102159,102159,0,"FALSE"
830,7,2,100279.666666667,101055,0,"FALSE"
832,7,1,100925,101602,0,"TRUE"
839,6,15,103460,105190,0,"FALSE"
840,5,20,103430,103430,0,"FALSE"
842,5,11,102691,103702,0,"FALSE"
844,4,3,100797,101298,0,"TRUE"
846,3,6,101806.666666667,102084,0,"FALSE"
847,3,8,101304.666666667,102161,0,"FALSE"
848,3,16,102078,102078,0,"FALSE"
849,2,10,109455.333333333,123095,0,"FALSE"
852,1,13,103102,104311,0,"FALSE"
854,1,19,102708,102708,0,"FALSE"
855,0,9,102050,102719,0,"FALSE"
1,15,9,68235,73151,1,"TRUE"
4,21,8,66067,66103,1,"FALSE"
20,15,20,67083,67083,1,"FALSE"
815,11,13,66300.5,66458,1,"FALSE"
817,11,16,66613,66613,1,"FALSE"
825,8,6,66046.3333333333,66366,1,"FALSE"
830,7,1,65403.3333333333,65852,0,"TRUE"
832,7,3,65434,65660,0,"FALSE"
839,6,5,66062.3333333333,66468,1,"TRUE"
840,5,17,66847,66847,1,"FALSE"
842,5,10,66374.5,66589,1,"FALSE"
844,4,2,65239.6666666667,65419,0,"TRUE"
846,3,15,76088.5,85847,1,"FALSE"
847,3,4,65787.6666666667,66235,0,"TRUE"
848,3,11,66373,66516,1,"FALSE"
849,2,19,67003,67003,1,"FALSE"
852,1,14,66657,66851,1,"FALSE"
854,1,7,66189,66405,1,"FALSE"
855,0,18,66901,66901,1,"FALSE"
1,15,4,92360,93041,0,"TRUE"
4,21,7,92667.3333333333,92819,0,"FALSE"
20,15,14,93280.5,93285,1,"FALSE"
815,11,3,91936.3333333333,92354,0,"TRUE"
817,11,11,93163,93404,1,"FALSE"
822,9,13,93043,93052,1,"FALSE"
825,8,10,92702.5,92756,1,"FALSE"
830,7,2,91685.6666666667,91990,0,"TRUE"
832,7,9,91689,92297,1,"TRUE"
839,6,12,93197,93346,1,"FALSE"
840,5,17,93439,93439,1,"FALSE"
842,5,16,93439,93439,1,"FALSE"
844,4,1,91271.6666666667,91727,0,"FALSE"
846,3,5,92493.6666666667,92777,0,"FALSE"
847,3,6,92624.3333333333,93109,0,"TRUE"
848,3,15,93365,93423,1,"FALSE"
849,2,20,93794,93794,1,"FALSE"
852,1,8,93003.3333333333,93394,0,"FALSE"
854,1,19,93701,93701,1,"FALSE"
855,0,18,93674,93674,1,"FALSE"
1,15,7,78183.6666666667,78374,0,"TRUE"
4,21,6,78232.6666666667,78716,0,"FALSE"
20,15,18,79273,79273,0,"FALSE"
815,11,11,78817,79118,0,"TRUE"
817,11,9,78450.6666666667,78775,0,"FALSE"
822,9,8,78512.3333333333,78935,0,"FALSE"
825,8,13,78909,78993,0,"FALSE"
830,7,10,78345,78823,0,"TRUE"
832,7,2,77933.6666666667,78434,0,"TRUE"
839,6,5,78366.6666666667,78866,0,"FALSE"
840,5,14,79171,79205,0,"FALSE"
844,4,3,78047,78806,0,"FALSE"
846,3,4,78181,78653,0,"FALSE"
847,3,1,77979.3333333333,78407,0,"TRUE"
848,3,17,79256,79256,0,"FALSE"
849,2,20,79570,79570,1,"FALSE"
852,1,16,79240,79240,0,"FALSE"
854,1,15,79183,79202,0,"FALSE"
855,0,12,78773,78973,0,"FALSE"
1,15,7,105553,105736,1,"FALSE"
4,21,6,105665,106075,1,"TRUE"
